authorMeta/fans,authorMeta/name,collectCount,commentCount,createTimeISO,diggCount,isSponsored,locationMeta/city,locationMeta/locationName,shareCount,text,videoMeta/duration,webVideoUrl,playCount,brand,hour,day
1180,lestari_ruslan,0,0,2025-07-27 07:21:06+00:00,10,False,Purworejo,Kopi Janji Jiwa & Jiwa Toast - Ruko Mayjen Soetoyo Purworejo,0,#janjijiwa #alunalunpurworejo #coffe ,22,https://www.tiktok.com/@lestari_ruslan/video/7531658349264260370,506,Janji Jiwa,7,Sunday
15,janjijiwapku,0,1,2024-04-04 10:03:04+00:00,4,False,Pekanbaru,FUNWORLD Living World Pekanbaru,0,"#livingworldpekanbaru 
#janjijiwa 
#coffee 
#pekanbaru_riau ",17,https://www.tiktok.com/@janjijiwapku/video/7353950296273390853,3480,Janji Jiwa,10,Thursday
2834,magami.id,27,4,2025-05-31 21:50:44+00:00,278,False,Purworejo,Kopi Janji Jiwa & Jiwa Toast - Ruko Mayjen Soetoyo Purworejo,28,"Klik tag lokasi di video ini. Lalu pilih minuman yg di inginkan. Lakukan pembayaran. Tukarkan QR codenya ke outlet janji jiwa purworejo. Kalo ada yg belum paham, bisa komen ya ☺ #janjijiwa #janjijiwatoast #janjijiwacoffee #promotiktok #purworejo #purworejo24jam #purworejojateng #purworejohits #fypシ゚ ",18,https://www.tiktok.com/@magami.id/video/7510730589650128133,42600,Janji Jiwa,21,Saturday
2424,liaalfiah27,10,1,2025-07-16 14:57:09+00:00,51,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Cianjur Arief Rahman,3,"Janji jiwa emang bikin jiwa jiwa 
#janjijiwa #coffee #toast #kopi #kopijanjijiwa #promo #promotiktok ",15,https://www.tiktok.com/@liaalfiah27/video/7527693933212732728,15100,Janji Jiwa,14,Wednesday
1431,silviiiar_,7,0,2025-05-13 09:59:01+00:00,86,False,Pekalongan,Kopi Janji Jiwa & Jiwa Toast - Transmart Pekalongan,2,"pakai app janji jiwa jadi 10k , mayan 🥰 #janjijiwa #janjijiwacoffee #pekalongan24jam #pekalonganinfo #pekalongankuliner #kulinerpekalongan #coffe #coffejanjijiwa #janjijiwapekalongan ",12,https://www.tiktok.com/@silviiiar_/video/7503867655342902535,16200,Janji Jiwa,9,Tuesday
3437,nyaicuan08,1,0,2025-05-18 02:37:30+00:00,4,False,Pekalongan,Kopi Janji Jiwa & Jiwa Toast - Transmart Pekalongan,0,"ngopi dulu yuk, di kopi janji jiwa transmart pekalongan
#kopijanjijiwa 
#janjijiwa 
#janjijiwacoffee 
#jelajahhepi ",31,https://www.tiktok.com/@nyaicuan08/video/7505609298337139975,456,Janji Jiwa,2,Sunday
6168,tikaa.chandra,7,3,2025-05-23 09:31:15+00:00,39,False,Kuningan,Kopi Janji Jiwa & Jiwa Toast - Ruko Taman Kota Kuningan,2,Janji jiwa #janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo #janjijiwaid #janjijiwatiktok #janjijiwakopi #kuliner #kulinertiktok #kulinerindonesia #promojanjijiwa #tamkotkuningan #fyp #foryou #foryoupage #viral #trending #jelajahbegah #balapngunyahsampaibegah ,20,https://www.tiktok.com/@tikaa.chandra/video/7507571354238045448,5567,Janji Jiwa,9,Friday
527,greenteabiz_,79,15,2025-07-27 04:06:04+00:00,207,False,Sukabumi City,Kopi Janji Jiwa & Jiwa Toast - Bhayangkara,35,"mau ngopi cozy dan hemat?
cobain janji jiwa!!☕️

caranya gampang bangett‼️
📍klik tag lokasi vidio ini
🛒pilih menunya
💳payment lalu nanti muncul barcode
✨next tukerin di outlet janji jiwa terdekat‼️

#ngopimurah #janjijiwa #janjijiwasukabumi #promotiktok #ngopisambilnugas #kulinersukabumi #coffeshopsukabumi",29,https://www.tiktok.com/@greenteabiz_/video/7531608090127420678,7193,Janji Jiwa,4,Sunday
1789,antihungryclub,0,0,2025-08-05 00:56:16+00:00,21,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - MKG 3,0,"KOPI JANJI JIWA MURAH BANGET ‼️

Soalnya, kalau beli lewat TikTok, kalian udah bisa dapet kopi ukuran large tapi, harganya cuma 16ribu.

Yuk, buruan klik tag lokasi di bawah ^^.

#promoseruweekend #promomakangajian #diningsuperpromo #janjijiwa #kopijanjijiwa #promotiktok .",19,https://www.tiktok.com/@antihungryclub/video/7534898927477312775,534,Janji Jiwa,0,Tuesday
2424,liaalfiah27,74,3,2025-07-20 14:11:16+00:00,646,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Cianjur Arief Rahman,47,"Siapa yang ga mau prmo ini?
#janjijiwa #janjijiwatoast #coffee #toast #food #promo #promotiktok ",15,https://www.tiktok.com/@liaalfiah27/video/7529166455951084806,48900,Janji Jiwa,14,Sunday
2424,liaalfiah27,11,0,2025-07-17 14:33:30+00:00,104,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Cianjur Arief Rahman,21,"Cinta banget ini enakn murah 
#janjijiwa #janjijiwatoast #kopi #coffeetime #food #promo #promotiktok ",14,https://www.tiktok.com/@liaalfiah27/video/7528058928136080645,24800,Janji Jiwa,14,Thursday
1142,twiinspiration,0,2,2025-04-18 12:19:39+00:00,5,False,Bekasi City,Kopi Janji Jiwa & Jiwa Toast - Ruko Zamrud Mustika Jaya,0,Janji jiwa promo nya ga kaleng kaleng 😩 #fyp #janjijiwa #kopi #coffee #kopijanjijiwa #fypage ,21,https://www.tiktok.com/@twiinspiration/video/7494626771606785285,758,Janji Jiwa,12,Friday
44,cafetiam.brunei,3,2,2025-08-02 05:16:14+00:00,39,False,Unknown,Unknown,2,"We just started deliveries by collaborating with ONEway.bn

 Now you can get your food orders from CafeTiam delivered to your doorstep.

#CapCut #cafetiam #hustle ",27,https://www.tiktok.com/@cafetiam.brunei/video/7533852682935635207,912,Janji Jiwa,5,Saturday
1728,victor.f.juwita,9,0,2025-06-06 10:47:44+00:00,92,False,Pekalongan,Kopi Janji Jiwa & Jiwa Toast - Plaza Pekalongan,13,"Kopi JANJI JIWA di PLAZA PEKALONGAN
#janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapekalongan #janjijiwaplazapekalongan #plazapekalongan #pekalongan ",27,https://www.tiktok.com/@victor.f.juwita/video/7512786260180618502,14100,Janji Jiwa,10,Friday
1848,septia_moy,2,2,2025-06-18 04:01:31+00:00,18,True,Bandung Regency,Kopi Janji Jiwa & Jiwa Toast - Rukan Soreang Bandung,3,janji jiwa coffee#janjijiwatoast #janjijiwacoffee #coffee ,20,https://www.tiktok.com/@septia_moy/video/7517134598048894213,3659,Janji Jiwa,4,Wednesday
1092,donysalena11,0,0,2025-05-20 05:59:48+00:00,2,False,Bekasi City,Kopi Janji Jiwa & Jiwa Toast - Raya Hankam,0,"Santai dulu yukk, 

Sambil antri pertamax dibalikpapan 
#fyp #janjijiwa #kopi #coffee #bekasi #rayahankam  #ngopi #tiktok #tiktokgo #afiliate ",10,https://www.tiktok.com/@donysalena11/video/7506403606321564946,902,Janji Jiwa,5,Tuesday
1448,exploresampit,4,2,2025-05-03 13:38:14+00:00,22,False,East Kotawaringin Regency,"Kopi Janji Jiwa & Jiwa Toast, Rahadi Usman",4,Salah satu Cafe & Coffee shop nyaman di kota sampit “Janji Jiwa”. Menu rekomendasi “kopi susu & toast”.,24,https://www.tiktok.com/@exploresampit/video/7500213294603586824,3376,Janji Jiwa,13,Saturday
4379,inapuspaaa,14,2,2025-07-16 03:33:14+00:00,505,False,Bekasi City,Kopi Janji Jiwa & Jiwa Toast - Ruko Boulevard Hijau,2,Ngopi hemat cuma 10 Ribuan ajah😜 Pesannya lewat vidio aku yaa #janjijiwa #coffee #coffeetiktok #promomakangajian #promomakanliburan #winkofwinner ,21,https://www.tiktok.com/@inapuspaaa/video/7527517678693600518,8780,Janji Jiwa,3,Wednesday
3285,itsmefarichatuljannah,0,1,2025-05-31 05:28:43+00:00,12,False,Grobogan Regency,Kopi Janji Jiwa & Jiwa Toast - Hayam Wuruk Purwodadi,44,Kopi Janji Jiwa #kopijanjijiwa #janjijiwa #janjijiwatoast #janjijiwacoffee #kopi #coffee #coffeetiktok #coffeelover #coffeetime #promotiktok #promokopitiktok ,20,https://www.tiktok.com/@itsmefarichatuljannah/video/7510477537684770056,923,Janji Jiwa,5,Saturday
7241,moondeev,23,6,2025-05-07 00:51:05+00:00,511,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Setiabudi,15,"pesona indah jiwa toast mu mampu mengalihkan duniaku~

#janjijiwacoffee #janjijiwapromo #janjijiwaid #janjijiwatoast #janjijiwa ",22,https://www.tiktok.com/@moondeev/video/7501499936211700998,27600,Janji Jiwa,0,Wednesday
55200,makananapaaja,21,16,2025-06-30 01:11:10+00:00,438,False,Bekasi City,Kopi Janji Jiwa & Jiwa Toast - Bekasi Cyber Park,19,"Klik Lokasi Divideo, Voucher Berlaku Dioutlet Manapun 😁😁 #janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo #fyp ",6,https://www.tiktok.com/@makananapaaja/video/7521543708190330118,37700,Janji Jiwa,1,Monday
8965,anandaputri6098,5,23,2023-12-29 07:47:55+00:00,386,False,Morowali Regency,Keurea,0,"😂
#morowali_sulteng_bahodopi #cewek barista outfit #janjijiwacoffee #fyp ",15,https://www.tiktok.com/@anandaputri6098/video/7317920198835588357,5151,Janji Jiwa,7,Friday
1635,berrypurnamaputra,10,0,2025-02-20 12:52:16+00:00,387,False,Unknown,Unknown,0,Jangan lupa Ngopi sebelum beraktivitas #jagocoffee #kopikenangan #sejutajiwakopi #janjijiwacoffee ,22,https://www.tiktok.com/@berrypurnamaputra/video/7473483320077126919,2622,Janji Jiwa,12,Thursday
12100,eatwithara_,7,0,2025-04-22 14:31:30+00:00,380,False,Cimahi,Kopi Janji Jiwa & Jiwa Toast - Encep Kartawiria,6,Yuhuuuuu ~ kopinya anak tiktok mau lewat nihhh . #ttlocalservice #jelajahbegah #fyp #janjijiwacoffee #janjijiwatiktok ,15,https://www.tiktok.com/@eatwithara_/video/7496145072862366982,5148,Janji Jiwa,14,Tuesday
27500,ayangjajan,42,29,2023-12-24 10:27:35+00:00,350,False,Unknown,Unknown,8,Hi Kakak @ndarbum punten aku izin icip icip juga ya👉🏻👈🏻 #janjijiwa #thaimilkteaarenjelly #thaiteajanjijiwa #janjijiwacoffee #janjijiwanewconcept ,37,https://www.tiktok.com/@ayangjajan/video/7316105923678997765,32000,Janji Jiwa,10,Sunday
8017,dodoproduction3,14,0,2025-05-28 16:34:43+00:00,61,False,Semarang Regency,Kopi Janji Jiwa & Jiwa Toast - Ruko Unggaran,12,"Beli Kopi Janji Jiwa jadi murah banget kalau belinya melalui tiktok 😱
yuk klik tag lokasi hijau divideo ini 🥰 
#janjijiwa 
#janjijiwatoast 
#janjijiwacoffee 
#promojanjijiwa 
#diskonjanjijiwa 
#kopijanjijiwa 
#janjijiwaungaran 
#jelajahbegah 
#kopiviral 
#affiliatelinktiktok 
#satukontentiaphari 
#xybca 
#fypシ゚ ",23,https://www.tiktok.com/@dodoproduction3/video/7509535897034050821,5119,Janji Jiwa,16,Wednesday
1308,ijuul29,2,2,2023-07-13 16:29:45+00:00,20,False,Unknown,Unknown,12,#CapCut belok dlu bentar #fypシ #fyp #fyoupage #coffee #janjijiwa #janjiw #tasikpride ,14,https://www.tiktok.com/@ijuul29/video/7255341288709475590,7308,Janji Jiwa,16,Thursday
13300,a.k.a.zenalkun,19,9,2025-06-20 05:57:16+00:00,80,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Cianjur Arief Rahman,14,#kopi #coffee #janjijiwa #coffe #cianjur #cianjurjawabarat #jawabarat ,26,https://www.tiktok.com/@a.k.a.zenalkun/video/7517906580545867013,14600,Janji Jiwa,5,Friday
1159,thovinna,0,0,2024-05-22 08:44:43+00:00,6,False,Unknown,Unknown,1,"Ice Latte Janji Jiwa @Kopi Janji Jiwa 

#janjijiwa #icelatte #tiktokcoffee ",6,https://www.tiktok.com/@thovinna/video/7371742189920980230,3895,Janji Jiwa,8,Wednesday
1925,anitafajarr,10,2,2025-07-11 04:18:49+00:00,29,False,Kota Karawang,Kopi Janji Jiwa & Jiwa Toast - Karawang Central Plaza,14,"ini Kebangetan sih murah nya..
#kopijanjijiwa #janjijiwa #kopi #coffee #coffeetiktok #jelajahbegah #fyp #promo #promotiktok ",12,https://www.tiktok.com/@anitafajarr/video/7525673993332985144,9276,Janji Jiwa,4,Friday
4432,eka.ayu10,6,9,2025-05-20 03:11:06+00:00,54,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Kramat Jaya Koja,6,"Disini tempatnya cozy banget cocok buat wfc guys

📍Janji Jiwa Kramat Jaya Koja 

#InfoPromo #PromoTiktok #JelajahKuliner #VoucherDiskon #lsdagency  @LSD AGENCY #janjijiwa #coffee ",26,https://www.tiktok.com/@eka.ayu10/video/7506360118351498502,1947,Janji Jiwa,3,Tuesday
1838,kaylajacup,1,0,2025-05-14 04:52:11+00:00,7,False,Tangerang City,"Janji Jiwa, Ruko Green Lake City",0,#coffee #janjijiwa #viraltiktok #fypp #fujian #viralvideo #apt #rose #capucino ,14,https://www.tiktok.com/@kaylajacup/video/7504159661759696134,444,Janji Jiwa,4,Wednesday
3760,agnisstore_id,0,1,2025-06-23 23:36:08+00:00,10,False,Cirebon,Kopi Janji Jiwa & Jiwa Toast - Raya Ciledug,1,"buat yang lagi cari tongkrongan coffe dikafe nih aku rekomendasikan kesini aja‼️
bukan hanya coffe aja,ada cemilan lainnya juga, 

#janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo #janjijiwaciledug #janjijiwacirebon #tiktokgoscoolholiday #tiktokgoschooolholidayfest #tiktokgo #tiktokgoviral #cirebon #cirebontiktok #cirebonpride🏴‍☠️ #cirebontimur #cirebonciledug #fyp #fypシ #viral #tranding #trending #support #VoiceEffects ",11,https://www.tiktok.com/@agnisstore_id/video/7519292711300566277,920,Janji Jiwa,23,Monday
11900,pitrrr___,3,2,2025-07-03 23:56:37+00:00,15,False,Bekasi City,Kopi Janji Jiwa & Jiwa Toast - Ruko Jati Bening,1,"Sumpah ga bisa diem banget emang ya promo di TikTok😭 makin hemat, makin murah, makin yeyeyeyeyelalala nih ngopi di Janji Jiwa💃🏼😋

Buruan ambil promonya di tag lokasi aku ya sebelum diambil yang lainn↙️
___
#janjijiwa #janjijiwatoast #janjijiwacoffee #promo #promojanjijiwa #diskon  #promotiktok #ngopihemat #PromoMakanLiburan #fypシ #giladiskon #ttpetualangpro #ttpetualangnewbie #fypage #creatorsearchinsights #fnb ",19,https://www.tiktok.com/@pitrrr___/video/7523008845719833861,727,Janji Jiwa,23,Thursday
2322,janjijiwaungaran,3,1,2024-11-30 11:50:24+00:00,11,False,Unknown,Semarang Regency,3,"nikmatin kopi kamu ditambah senja yang cakep banget di Janji Jiwa Ungaran ✨🙌🏻

📍Janji Jiwa Ungaran
⏰ 10.00 sd 22.00 WIB
🚦 5 Menit Dari Pintu Tol Ungaran
🚘 5 Menit dari Alun Alun Bung Karno 

#UngaranHits #CafeUngaran #CafeHitsSemarang #JanjiJiwa  #JanjiJiwaUngaran #JanjiJiwaSemarang #CafeAesthetic #CafeEstetikSemarang #SemarangExplore #RekomendasiCafeSemarang #RekomendasiCafeUngaran #RekomendasiCafe #Healing #Tenang #Sejuk #fyp ",16,https://www.tiktok.com/@janjijiwaungaran/video/7443038388522978567,1553,Janji Jiwa,11,Saturday
2492,qnzshoopy,35,8,2025-07-13 13:38:07+00:00,235,False,Kuningan,Kopi Janji Jiwa & Jiwa Toast - Ruko Taman Kota Kuningan,21,"kamu dapet harga berapa?

#janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo #janjijiwacoffee ",14,https://www.tiktok.com/@qnzshoopy/video/7526560314612026629,35300,Janji Jiwa,13,Sunday
5533,ceritaalfhi,0,0,2025-05-22 09:03:25+00:00,5,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Kalibata City,0,Temen setia di kantor cuma JANJI JIWA!!! @LSD AGENCY @Kopi Janji Jiwa #infodiskon #jelajahbegah #tiktokgo #ttpetualangpro #ttpetualangnewbie #kopijanjijiwa #kopisusu #janjijiwacoffee #janjijiwatoast #janjijiwapromo #janjijiwaid #janjijiwatiktok ,23,https://www.tiktok.com/@ceritaalfhi/video/7507193088079580422,238,Janji Jiwa,9,Thursday
1327,bloodysisterr,5,2,2025-07-16 02:47:51+00:00,207,False,Jakarta,"Kopi Janji Jiwa, Jiwa Toast & Jiwa Tea - Citra 6",4,"ini nih tempatnya! 

#janjijiwa 
#janjijiwatoast 
#promojanjijiwa 
#winkofwinner 
#promomakangajian
#Promomakanliburan   
#ttlswow 
#ngopihemat #coffeshopjakarta #jakarta #warga62 #jakartakeras #fyp #fyppppppppppppppppppppppp #fypage 
@Kopi Janji Jiwa ",19,https://www.tiktok.com/@bloodysisterr/video/7527505992020495622,3646,Janji Jiwa,2,Wednesday
1587,its_ndhe,23,2,2025-07-29 02:54:29+00:00,175,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Ruko Ciranjang,16,"ngejanji jiwa dulu yu best
#janjijiwa 
#ciranjang
#cianjur 
#coffe 
#kopijanjijiwa ",29,https://www.tiktok.com/@its_ndhe/video/7532331806939516167,32500,Janji Jiwa,2,Tuesday
3926,sukapakebatik,33,16,2025-04-15 09:47:00+00:00,374,False,Semarang Regency,Kopi Janji Jiwa & Jiwa Toast - Ruko Unggaran,29,ngopi berdua cuman 20rb an apa ga diabetes bendino ngopii 😭#fyp #fypgakni #fypviralシ #viral #viralvideo #promo #janjijiwa #janjijiwatoast #janjijiwacoffee #promobesarbesaran #indonesia #jawatengah #indonesia🇮🇩 ,12,https://www.tiktok.com/@sukapakebatik/video/7493474172593589522,36300,Janji Jiwa,9,Tuesday
674,ill020202,10,3,2024-10-17 14:16:28+00:00,351,False,Jakarta,WARGA +62,4,#CapCut #fypシ゚viral #janjijiwacoffee #kopihitam ,15,https://www.tiktok.com/@ill020202/video/7426748271860747525,1878,Janji Jiwa,14,Thursday
5061,aggnezh.indrajingga_,0,3,2021-04-18 07:23:40+00:00,344,False,Unknown,Unknown,0,#LegionChallenge #BetterMoodExpression #powerAwesome #fyp #fypシ #foryou #foryourpage #fypdong #kopi #janjijiwa #janjijiwaid #janjijiwacoffee #coffee,14,https://www.tiktok.com/@aggnezh.indrajingga_/video/6952395059497159938,593,Janji Jiwa,7,Sunday
45600,kevinsikokobandung,30,6,2025-01-26 02:25:29+00:00,543,False,Tangerang Regency,Kopi Janji Jiwa & Jiwa Toast - Ruko Icon BSD,14,"HAYOOO KALIAN LAGI PADA GAJIAN YA?!! COBAIN NONGKRONG DI KOPI JANJI JIWA AJA!! START MENU NYA CUMA DARI 10 RIBUAN AJA LOH!! 
JANGAN LUPA JUGA, BELI NYA DARI VIDEO KOKO AJA YA!! HEHE
CARANYA CUKUP KLIK LINK TAG LOCATION WARNA HIJAU DARI VIDEO KOKO! JANGAN SAMPE KELEWAT YA!!!

#janjijiwa #kopijanjijiwa #toastjanjijiwa #kopisusu #coffee #noncoffee #jelajahgajian #jelajahbegah #ttpetualangnewbie #promojanjijiwa #diskonjanjijiwa #kopi #janjijiwacoffee #janjijiwapromo ",16,https://www.tiktok.com/@kevinsikokobandung/video/7464044659627609349,55700,Janji Jiwa,2,Sunday
1588,teyaeee,52,14,2025-07-11 01:40:42+00:00,329,False,Purworejo,Kopi Janji Jiwa & Jiwa Toast - Ruko Mayjen Soetoyo Purworejo,23,#purworejo #janjijiwapromo #janjijiwacoffee #janjijiwatoast #janjijiwa ,8,https://www.tiktok.com/@teyaeee/video/7525633260861263111,61000,Janji Jiwa,1,Friday
3490,renditasbl,49,10,2025-07-07 16:32:23+00:00,305,False,Depok,Kopi Janji Jiwa & Jiwa Toast - Akses UI,46,"[BETAH NONGKI DI JANJIW PAKE VOUCHER TIKTOK]

Coba klik tag lokasi di vidio ini! Terus nanti muncul voucher nya dan langsung bisa di beli🤩

Selamat nongki hemat ya bestie🥰
#JelajahBegah #promomakanliburan #promomakangajian #janjijiwa #janjijiwacoffee #janjijiwapromo ",16,https://www.tiktok.com/@renditasbl/video/7524378714809896199,41800,Janji Jiwa,16,Monday
15500,raa.yashinta,0,3,2025-06-14 04:04:43+00:00,295,False,Pasuruan Regency,Kopi Janji Jiwa & Jiwa Toast - Taman Dayu Pasuruan,0,Kapan lagi janji jiwa 1 paket sama toast diskon sampai 47% #tiktokgo #kulinertiktok #janjijiwa #jiwatoast #janjijiwacoffee #janjijiwapromo ,32,https://www.tiktok.com/@raa.yashinta/video/7515650908869463297,4948,Janji Jiwa,4,Saturday
3238,cici.molie,6,1,2025-06-21 14:51:58+00:00,288,False,Kendal,PT. Borine Technology Indonesia,0,Geerrrrr es kopinya#fyppppppppppppppppppppppp #fyp #fypシ #foryourpage ##foryoupage #foryou #fypage #kopi #ngopi #janjijiwacoffee #kendal ,5,https://www.tiktok.com/@cici.molie/video/7518415479333997842,1855,Janji Jiwa,14,Saturday
2814,bu_diinnn,46,5,2025-05-06 03:28:33+00:00,287,False,Kuningan,Kopi Janji Jiwa & Jiwa Toast - Ruko Taman Kota Kuningan,25,Lagi dan lagi cobain dehh #CapCut #tiktokviral #tiktokaffiliator #tiktokviral #janjijiwa #janjijiwacoffee #janjijiwapromo #janjijiwatiktok #fyppppppppppppppppppppppp #algoritmatiktok #algoritmotiktok ,22,https://www.tiktok.com/@bu_diinnn/video/7501169407138319621,51400,Janji Jiwa,3,Tuesday
1382,abcde_nf,12,0,2025-06-07 13:48:10+00:00,287,False,Pekalongan,Kopi Janji Jiwa & Jiwa Toast - Ahmad Yani,9,beli lewat tiktok lebih murah😋 #promojanjijiwa #janjijiwa #janjijiwacoffee #pekalongan #wiradesa #coffee #janjijiwaterdekat #promotiktok #promojanjijiwatiktok ,10,https://www.tiktok.com/@abcde_nf/video/7513203843367177480,20900,Janji Jiwa,13,Saturday
5868,setnuu,1,0,2025-05-13 03:03:20+00:00,1,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - WTC Sudirman Jakarta,0,"Promo janji jiwa di jakarta dan  lokasi terdekat, klik tanda lokasi pilih menu, bayar tunjukan kode ke kasir #janjijiwa #janjijiwatoast #janjijiwapromo #janjijiwacoffee #promomakanan #jakartakuliner #jakarta ",17,https://www.tiktok.com/@setnuu/video/7503760517438213431,462,Janji Jiwa,3,Tuesday
1793,jejeearaa_,14,1,2024-12-12 07:58:21+00:00,33,False,Banyumas Regency,Kopi Janji Jiwa & Jiwa Toast - Rita Supermall,11,"Buruan beli voucher diskon agar ngopi makin hemat dan murah. yang suka ngopi jangan lupa beli dan klaim vouchernya di Janji Jiwa Rita Supermall ya 
#janjijiwatoast #janjijiwacoffee #janjijiwa #ritasupermallpurwokerto ",37,https://www.tiktok.com/@jejeearaa_/video/7447431616575622407,5073,Janji Jiwa,7,Thursday
21100,tempat.untuk.pergi,10,6,2025-03-10 19:41:16+00:00,135,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Setiabudi,13,"😤JANGAN BELI JANJI JIWA OTS LAGI!😤

Beli harus dari tag lokasi tiktok duluu!! Karena promonya gila gilaan! Kopi hazelnut @Kopi Janji Jiwa jadi cuma ceban doaang!! Gila gilaa! Cus beliii 

📍JANJI JIWA 

#janjijiwa #kopi #coffee #vouchertiktok #promo #JelajahRamadan #jelajahkuliner #jelajahbegah #ttpetualangnewbie #ttpetualangpro #rekomendasi #mauditemenin #fyp ",17,https://www.tiktok.com/@tempat.untuk.pergi/video/7480268238215974149,24900,Janji Jiwa,19,Monday
6168,tikaa.chandra,33,10,2025-04-02 10:02:04+00:00,192,False,Cirebon City,Kopi Janji Jiwa & Jiwa Toast - Grage Mall Cirebon,15,Promo kopii janji jiwa #janjijiwa #promojanjijiwa #janjijiwacoffee #janjijiwapromo #janjijiwatiktok #promotiktok #promotiktokshop #fyp #foryou #foryoupage #kuliner #kulinertiktok #kulinerindonesia #kulinerviral ,11,https://www.tiktok.com/@tikaa.chandra/video/7488653951840128263,35400,Janji Jiwa,10,Wednesday
1705,adultbaby21,0,0,2025-07-08 10:35:16+00:00,4,False,Banyumas Regency,Kopi Janji Jiwa & Jiwa Toast - Rita Supermall,0,"Cuma 20ribuan udah dapat 2 es kopi Janji Jiwa 😍🫶🏼🔥❤️‍🔥
#janjijiwa #janjijiwacoffee #kulinerpurwokerto #purwokerto #purwokertoviral #purwokerto24jam #promomakanliburan #promomakangajian #jelajahbegah ",12,https://www.tiktok.com/@adultbaby21/video/7524657749460913414,1035,Janji Jiwa,10,Tuesday
212,janji.jiwa.978.am,1,0,2025-07-21 10:36:04+00:00,65,False,Ambon,"Kopi Janji Jiwa, Tulukabessy",1,"""Backup dulu dong""🥹🥹

#baristacoffee #baristaproblems #janjijiwacoffee #kontenbarista #sehatselalu #fypシ ",14,https://www.tiktok.com/@janji.jiwa.978.am/video/7529482071748775224,1642,Janji Jiwa,10,Monday
1958,ririfaridha_,1,0,2025-05-22 14:07:19+00:00,4,False,Surabaya,Kopi Janji Jiwa & Jiwa Toast - Ruko Rungkut,0,"Rekomendasi ngopi 13rban di janji jiwa!
Kalian bisa langsung klik tag lokasi vidio ini untuk harga semurah itu ‼️
📍@Kopi Janji Jiwa 
#janjijiwa #janjijiwatoast #janjijiwacoffee #kopijanjijiwa #promomakanan #promomakangajian #ttpetualangpro #promogajian #diskontiktok #ngopisurabaya #fyppppppppppppppppppppppp ",39,https://www.tiktok.com/@ririfaridha_/video/7507271414454504709,461,Janji Jiwa,14,Thursday
22000,dedesripujiati,0,0,2025-08-03 06:30:58+00:00,10,False,Bekasi City,Kopi Janji Jiwa & Jiwa Toast - Golden City,0,#jelajahBosslang #Bosslang17an #FreedomwithBosslang #promomakanmerdeka #promoseruweekend #janjijiwa #janjijiwacoffee #janjijiwatoast ,17,https://www.tiktok.com/@dedesripujiati/video/7534242986880732432,1304,Janji Jiwa,6,Sunday
31900,.hakimluqman2,3,2,2025-05-13 16:14:21+00:00,13,False,Semarang City,Kopi Janji Jiwa & Jiwa Toast - Woltermonginsidi,5,"Kopi Janji Jiwa adalah restoran yang menyediakan kopi dingin dan panas dengan dilengkapi roti yang banyak varian rasa,sehingga kita dapat menikmati kopi dan roti tersebut dengan hati yang tenang serta jiwa kita bisa mendapatkan rasa yang mantap di kopi janji jiwa!!!???
#kopijanjijiwa 
#tiktokgo 
#edukasitiktok 
#tiktokmarketing 
#kotasemarang 
#fyppppppppppppppppppppppp ",42,https://www.tiktok.com/@.hakimluqman2/video/7503964381097610503,540,Janji Jiwa,16,Tuesday
1776,makanapaplg,0,2,2025-02-08 02:31:29+00:00,10,False,Unknown,Palembang,7,Caffeine supply dari @Kopi Janji Jiwa . Seliter es kopi susu yang auto bikin melek dan seger seharian #makanapajanjijiwa #makanapa #makanapaplg #makanapa #makanapapalembang #makananpalembang #coffee #coffeeshop #coffeeshoppalembang,31,https://www.tiktok.com/@makanapaplg/video/7468870318514326790,5523,Janji Jiwa,2,Saturday
562,jumhy22,0,0,2023-12-14 03:21:49+00:00,3,False,Unknown,Mamuju Regency,0,#janjijiwacoffee #fyp #mamujukota ,38,https://www.tiktok.com/@jumhy22/video/7312285354990636293,647,Janji Jiwa,3,Thursday
